fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,fee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
3616.1785,723814044506e7,80117102,0,0,0,0,1,0,0,0,0,0,1,0,2920,100,32,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,48.86199520337268,20694.933304062142,0.46014591590168774
4877.8584,723814044506e7,80117101,0,0,0,0,1,0,0,0,0,0,1,0,3940,100,32,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,-106.64347498139132,132658.00445871355,0.4464741600355508
1857.2599,724657804378e7,78136432,0,0,0,0,0,1,0,0,0,1,0,0,800,100,70,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,-35.83253899250055,2366.3637657689537,0.48270087067621115
7688.7983,727300190818e7,10463313,0,1,0,0,0,0,0,0,0,0,0,1,3950,100,33,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,76.57204058221906,75438.80574454545,0.41217016031391795
2706.8735,727322581417e7,80115949,0,0,1,0,0,0,0,0,0,0,1,0,2180,100,33,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,35.12324611744763,8915.965438643172,0.42571034977131883
2328.7563,727801375825e7,42124987,1,0,0,0,0,0,0,0,1,0,0,0,1860,70,26,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,-96.67757566147074,8200.349046713052,0.5223142602916949
3369.9463,727801375825e7,42124986,1,0,0,0,0,0,0,0,1,0,0,0,2700,70,26,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,22.444589168802764,41344.699042664215,0.508733852293766
1341.2527,727801375825e7,42124988,1,0,0,0,0,0,0,0,1,0,0,0,880,70,26,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,-96.23019119734386,4840.135457773055,0.5037234761886854
1341.2527,727801375825e7,42124984,1,0,0,0,0,0,0,0,1,0,0,0,880,70,26,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,-92.44065726351052,2284.3527414681375,0.5082864032700781
1013.5293,727916581899e7,78132692,0,0,0,0,1,0,0,0,0,1,0,0,1000,100,43,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,-49.303910889502774,10951.79036437059,0.5890849003353439
3297.0042,728017761161e7,3594072,0,0,0,1,0,0,1,0,0,0,0,0,1680,100,48,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,-40.93549716170167,5701.782423937328,0.475211088383027
375.03854,729719217919e7,80117970,0,0,1,0,0,0,0,0,0,0,1,0,280,100,25,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,-37.821742373115725,3966.267231591267,0.4492085121682915
3403.8562,730135088088e7,42124247,0,0,0,0,0,1,0,0,1,0,0,0,2950,100,41,1,4,0.42857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,6.398296704005954,115777.94167855574,0.3787780848299478
2990.6155,733797577067e7,10462396,0,1,0,0,0,0,0,0,0,0,0,1,2440,100,21,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,101.22152907140087,21841.569166930563,0.3805845659873761
885.71429,734684246995e7,42126077,0,0,1,0,0,0,0,0,1,0,0,0,620,60,21,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,-43.96593055490002,1820.5883647374658,0.430402281654221
2357.157,735962068989e7,3586673,0,0,0,0,1,0,1,0,0,0,0,0,1240,100,36,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,-62.680425917040004,22248.23129429702,0.5054247528945973
1928.5714,737294796278e7,3586683,0,0,0,0,1,0,1,0,0,0,0,0,1350,100,22,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,-87.4390702630649,1877.4403275744917,0.5123578622786711
2844.4771,739487044413e7,78135173,0,0,0,1,0,0,0,0,0,1,0,0,1490,100,36,2,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,-127.58160874487996,4927.968204948704,0.3983081821937576
2312.0935,739856483095e7,78136433,0,0,0,0,0,1,0,0,0,1,0,0,1390,30,21,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,-4.068270010722768,7528.490422822104,0.37349406278924524
2757.1428,740081187379e7,78135174,0,0,0,1,0,0,0,0,0,1,0,0,1930,70,45,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,-20.051757073476285,32168.132756730898,0.3807553916709957
1742.8572,742276021661e7,78134489,0,0,1,0,0,0,0,0,0,1,0,0,1220,100,25,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,-76.12962104885271,10635.976278250544,0.4139918063564908
3066.4993,742398516645e7,5522589,0,0,0,1,0,0,0,1,0,0,0,0,1840,100,18,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,-73.19037051806205,3854.2958099424122,0.5804101876393651
6067.7168,742913743616e7,10462487,0,0,0,0,1,0,0,0,0,0,0,1,5230,100,37,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,-379.42176584743765,458841.0032629217,0.48908765435993246
428.57144,743569640565e7,78132666,0,0,0,1,0,0,0,0,0,1,0,0,300,100,21,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,-42.84982805445226,1839.5823524557554,0.39455984411629286
7946.3687,744161588798e7,5514591,0,0,0,0,1,0,0,1,0,0,0,0,5400,50,59,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,-292.58225395537187,82894.70361778047,0.39933749585347866
1674.942,74457204749e8,78133599,1,0,0,0,0,0,0,0,0,1,0,0,880,100,23,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,-62.76687651617303,1101.3192645500512,0.4238760418213005
1104.2106,74457204749e8,78133598,1,0,0,0,0,0,0,0,0,1,0,0,580,100,23,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,-50.80010190947992,1431.5963517751015,0.42199144626122753
1081.1625,74534655472e8,42123527,0,0,0,0,0,1,0,0,1,0,0,0,700,100,21,1,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-73.42110082717305,4752.240317200359,0.38506930036801906
600,749207290595e7,42125360,1,0,0,0,0,0,0,0,1,0,0,0,420,100,20,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,-56.994776806810385,4518.449562699625,0.5112626473205542
2e3,749207290595e7,42125362,1,0,0,0,0,0,0,0,1,0,0,0,1400,100,20,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,-79.512889234768,9467.452445484114,0.5162214191577694
1057.1428,749207290595e7,42125361,1,0,0,0,0,0,0,0,1,0,0,0,740,100,20,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,-50.7606780657918,6308.296808290819,0.5352676510373631
4486.9585,749207290595e7,42125363,1,0,0,0,0,0,0,0,1,0,0,0,3110,100,20,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,-81.12710461423406,164292.44401334206,0.523638437901379
943.56854,749207290595e7,42125359,1,0,0,0,0,0,0,0,1,0,0,0,650,100,20,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,-44.12254579103562,7291.3836868557455,0.5338206356832771
214.28572,750649980174e7,5520258,0,0,0,0,1,0,0,1,0,0,0,0,150,100,40,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,-59.626002848209176,2459.027293534365,0.3955715706477105
3e3,750949531265e7,3594009,1,0,0,0,0,0,1,0,0,0,0,0,2100,80,38,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,67.81956698610726,9955.394867850413,0.460424715028455
1865.8486,751275282336e7,80117629,0,0,0,1,0,0,0,0,0,0,1,0,1500,80,36,1,2,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,-84.55631750255925,4849.925487168815,0.43908920638532917
454.49271,753803680477e7,78134254,1,0,0,0,0,0,0,0,0,1,0,0,330,100,20,1,1,0.5714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,-40.230747672441176,2222.2346301455473,0.4390487847538406
1057.1428,754438548994e7,3594260,0,0,0,0,1,0,1,0,0,0,0,0,740,100,26,1,3,0.85714287,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,-47.102772850401315,8139.059155113642,0.53901003327227
2392.6284,754438548994e7,3586632,0,0,1,0,0,0,1,0,0,0,0,0,1420,100,26,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-97.32207475003533,31607.466527159948,0.4362944711295443
842.85712,754438548994e7,3592364,0,0,1,0,0,0,1,0,0,0,0,0,590,100,26,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,-96.90514867947458,16271.14511198899,0.5213404084123978
1867.1586,7.5484652805199995e+018,5524218,1,0,0,0,0,0,0,1,0,0,0,0,630,90,45,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,-17.048534058603664,3970.6870653456826,0.5445484534937334
1426.6942,7.5514254119600005e+018,5521167,0,0,0,0,0,1,0,1,0,0,0,0,730,100,52,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,-50.890783005650825,7606.901849574859,0.4785824656629919
1724.4271,7.5537299770800005e+018,80118332,0,0,0,0,1,0,0,0,0,0,1,0,1030,100,26,1,2,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,-78.55838313183924,6933.433750728005,0.49614752587627986
9409.0244,755430895418e7,5520271,0,0,0,0,1,0,0,1,0,0,0,0,4930,100,72,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-73.13448436483067,50184.595348197225,0.3602688631615667
5723.5454,756111757283e7,3595909,0,0,0,0,1,0,1,0,0,0,0,0,4050,100,46,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,68.6317917887398,9105.686422052095,0.5619614571027284
11612.02,756111757283e7,3595910,0,0,0,0,1,0,1,0,0,0,0,0,6880,100,46,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,-357.90430184395024,611203.2664054051,0.5535822463524355
4819.7393,756111757283e7,3595908,0,0,0,0,1,0,1,0,0,0,0,0,2820,100,46,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,46.67630522298305,45921.29566304423,0.5333437337196348
1919.1278,756229460949e7,42125527,0,0,0,0,1,0,0,0,1,0,0,0,1850,100,38,1,2,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,-141.9217436925801,5051.418528953487,0.5430054229747591
7149.938,756229460949e7,42126547,0,0,0,1,0,0,0,0,1,0,0,0,1780,100,38,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,10.164479814804507,9674.125362669436,0.38398881752763725
3319.7964,758319457227e7,42124003,0,0,1,0,0,0,0,0,1,0,0,0,2880,100,40,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,-71.24017198548704,24524.779232247383,0.44262385877834837
557.14288,75873710977e8,42123670,0,0,0,1,0,0,0,0,1,0,0,0,390,100,21,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,-80.98747308486693,3365.1075360219556,0.39049896036420767
11386.031,76164678851e8,3595955,0,0,0,0,0,1,1,0,0,0,0,0,5800,100,28,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-288.0171451963425,321624.14717618196,0.4352930866589457
728.57141,762751039877e7,10462415,0,0,1,0,0,0,0,0,0,0,0,1,510,80,35,1,4,0.14285715,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,-25.471909034036358,14915.821493572854,0.4598724421309165
428.57144,762751039877e7,10463543,0,0,0,0,0,1,0,0,0,0,0,1,300,80,35,3,4,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,-5.763207405272227,9964.362713434613,0.4253546481451251
3914.2856,763128029101e7,80118479,0,0,0,1,0,0,0,0,0,0,1,0,2740,100,62,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,-124.86201704116367,11567.916782569991,0.4168802545787349
8558.3125,763128029101e7,80118480,0,0,0,1,0,0,0,0,0,0,1,0,3100,100,62,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,-84.81196618140937,15636.324584922462,0.42750851036721643
1203.0992,763128029101e7,80118576,0,1,0,0,0,0,0,0,0,0,1,0,440,100,62,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,73.72959530547983,7403.619934612523,0.6094476063590711
2076.6821,763128029101e7,80118578,0,1,0,0,0,0,0,0,0,0,1,0,760,100,62,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,54.72204102236393,5207.999241931979,0.6318525164860386
2076.6821,763128029101e7,80118574,0,1,0,0,0,0,0,0,0,0,1,0,760,100,62,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,51.03245008663015,6264.597826808864,0.615438432107015
2622.6462,763128029101e7,80118577,0,1,0,0,0,0,0,0,0,0,1,0,960,100,62,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,57.652642627270815,6343.282174956519,0.6245638431000803
2895.6436,763128029101e7,80118579,0,1,0,0,0,0,0,0,0,0,1,0,1060,100,62,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,26.266832316928827,12273.347799906642,0.6297516577898609
1312.3021,763128029101e7,80118575,0,1,0,0,0,0,0,0,0,0,1,0,480,100,62,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,62.59171783868259,2897.2124659296533,0.6007921633706841
1438.0892,7.6327453144399995e+018,42123947,1,0,0,0,0,0,0,0,1,0,0,0,1130,100,47,1,1,0.14285715,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,-81.43568788266124,3741.221313731268,0.3704921284591347
916.5293,7.6327453144399995e+018,42123945,1,0,0,0,0,0,0,0,1,0,0,0,720,100,47,1,1,0.14285715,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,-50.32623836285881,4347.827742844486,0.3832021970661307
1654.3293,7.6327453144399995e+018,42123946,1,0,0,0,0,0,0,0,1,0,0,0,1300,100,47,1,1,0.14285715,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,-100.76866085055077,5714.044184208773,0.3864194337526951
958.32709,765642484329e7,42125997,0,1,0,0,0,0,0,0,1,0,0,0,660,100,41,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,-32.124025353357844,7507.143864881816,0.38380138649195317
3857.1428,767547756935e7,80118633,0,0,1,0,0,0,0,0,0,0,1,0,2700,100,25,1,1,0.2857143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,-65.35371820068944,48959.54295078792,0.3892322556330944
1571.4286,767591478465e7,42125216,0,1,0,0,0,0,0,0,1,0,0,0,1100,50,20,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,-61.569260614095796,6934.651048709497,0.39618359397214464
1642.8572,768585886351e7,10462819,0,1,0,0,0,0,0,0,0,0,0,1,1150,100,20,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,-22.989588926856612,2584.2017931347114,0.38188356907045284
454.95563,768691254186e7,10463893,0,1,0,0,0,0,0,0,0,0,0,1,350,100,46,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,27.149059419303168,4396.889472792482,0.3670473764726907
1764.7057,768691254186e7,10463895,0,1,0,0,0,0,0,0,0,0,0,1,1380,100,46,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,17.040776529397682,6352.6050964232145,0.35446929427961954
1484.9357,768691254186e7,10463894,0,1,0,0,0,0,0,0,0,0,0,1,1160,100,46,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,21.603450104087138,6840.304817516235,0.36292414083532354
493.10562,768691254186e7,10463892,0,1,0,0,0,0,0,0,0,0,0,1,380,100,46,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,17.775380253559536,17699.28795281552,0.367462703272854
1014.2857,769543619751e7,10463405,0,1,0,0,0,0,0,0,0,0,0,1,710,90,28,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,-44.23549430463488,20783.97953107443,0.42909009636437484
5136.9111,769921938443e7,3594318,0,1,0,0,0,0,1,0,0,0,0,0,3070,100,65,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,38.5845282442674,15744.101738707164,0.6394491151544638
2571.4285,77008830837e8,5521239,0,1,0,0,0,0,0,1,0,0,0,0,1800,100,40,1,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,-47.861158671239046,23568.949083809322,0.5105835258036894
5463.8379,77098323312e8,80118410,1,0,0,0,0,0,0,0,0,0,1,0,4400,100,66,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,10.952059296032921,14109.00857641158,0.4876127550642709
2667.0271,7.7265167279600005e+018,3591870,0,0,1,0,0,0,1,0,0,0,0,0,2150,100,58,1,1,0.5714286,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,-45.444449079923615,7649.8145243513945,0.7265668274700992
2135.1372,7.7265167279600005e+018,3591869,0,0,1,0,0,0,1,0,0,0,0,0,1720,100,58,1,1,0.5714286,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,-83.37576014278646,20373.888026594675,0.7441220749232214
