fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,fee,sum_p_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
6950.2559,4.3350826462599997e+018,78134366,0,0,0,0,1,0,0,0,0,1,0,0,4900,70,30,1,2,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1173.64,526.4914785342133,229505.13907150642,0.4078876049126763
6313.146,4.3350826462599997e+018,78134361,0,0,0,0,1,0,0,0,0,1,0,0,2240,70,30,1,2,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,536.53003,79.67795306437687,22074.864423836705,0.4029000498210463
6887.9858,4.3350826462599997e+018,78134363,0,0,0,0,1,0,0,0,0,1,0,0,4640,70,30,1,2,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1111.37,391.347196677372,113510.64708731955,0.41767299291574683
4044.5386,4.3350826462599997e+018,78134367,0,0,0,0,1,0,0,0,0,1,0,0,880,70,30,1,2,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,210.78,-15.31426513731203,2110.8302885566172,0.4218435334642712
6217.3359,4.3350826462599997e+018,78134362,0,0,0,0,1,0,0,0,0,1,0,0,1840,70,30,1,2,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,440.72,92.04106050645015,10278.299278537079,0.40214294587874594
2714.2856,4.3496644634200003e+018,78134303,0,0,1,0,0,0,0,0,0,1,0,0,1330,80,30,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,35.87647465866006,2009.463584098784,0.4225350046954702
5863.6001,4.3556055196199997e+018,42122440,0,0,0,0,1,0,0,0,1,0,0,0,4690,100,52,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,5801.27,356.24519040842915,19442.595978308032,0.5180656084254797
5714.2856,435779630495e7,10462431,0,0,0,1,0,0,0,0,0,0,0,1,2400,100,38,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,59.58933979242021,9458.755121791375,0.3050566635505307
6062.0967,43706518024e8,80117945,0,1,0,0,0,0,0,0,0,0,1,0,2410,70,25,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,119.36065771997006,12002.190457570905,0.42996343394846465
1428.5714,438465566848e7,78133921,0,0,0,1,0,0,0,0,0,1,0,0,2750,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,-118.59668652332745,17238.814021537306,0.40810808418018435
2142.8572,440133510715e7,10463561,1,0,0,0,0,0,0,0,0,0,0,1,730,100,37,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3.1261858554332704,1980.929471571777,0.3993719707617445
4222.73,441884504521e7,78133235,1,0,0,0,0,0,0,0,0,1,0,0,1460,80,32,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,-12.667248268564556,2899.1357638867157,0.4171297972362124
1285.7142,442132398931e7,10462083,0,0,0,0,0,1,0,0,0,0,0,1,300,100,36,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,24.211596576254315,862.5338700940952,0.4473481173712193
5e3,4.4337613240199997e+018,3592116,0,0,1,0,0,0,1,0,0,0,0,0,1860,75,56,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,42.74598960308929,2939.9890580647298,0.43443324078757484
8167.9902,4.4345912658599997e+018,3591997,1,0,0,0,0,0,1,0,0,0,0,0,7230,100,54,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,7981,888.5410226164012,215892.3432468272,0.5437905848640001
4347.7827,444038386895e7,80117123,0,0,0,0,0,1,0,0,0,0,1,0,2550,100,77,1,1,0.14285715,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1315.98,2.863594228144185,10998.643774341701,0.5271044780773505
2952.4099,444262737009e7,42125604,0,0,1,0,0,0,0,0,1,0,0,0,2150,100,55,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2565.76,-28.950749634390377,3429.6110723325564,0.3993449856685977
1952.48,444576222217e7,42124535,0,0,0,1,0,0,0,0,1,0,0,0,1520,90,24,1,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1880.15,43.67508155920359,1557.2938862333722,0.3774726997562508
493.13,444669017587e7,78133951,0,0,0,0,1,0,0,0,0,1,0,0,250,90,24,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,368.47,17.73716956830287,974.5559934174767,0.47976109221387864
1873.6614,447116548599e7,80118767,0,1,0,0,0,0,0,0,0,0,1,0,580,100,28,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,314.42999,65.10041225588117,3204.504826379339,0.4623088573523029
2714.2856,4.4714256272999997e+018,5522860,0,0,1,0,0,0,0,1,0,0,0,0,840,100,34,1,1,0.5714286,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,45.02384302643636,8713.25029737837,0.42490968124839834
9651.8652,448968201553e7,3592276,0,0,0,0,0,1,1,0,0,0,0,0,2010,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,905.91998,92.16367859640376,20167.20808505184,0.31333422067600164
10693.883,448968201553e7,3592275,0,0,0,0,0,1,1,0,0,0,0,0,2230,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1005.08,128.95154357947388,43308.66332629733,0.3095508461667745
4966.6187,448968201553e7,3592279,0,0,0,0,0,1,1,0,0,0,0,0,1020,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,463.53,-3.945977913094571,4011.9702975175787,0.338598576245114
8278.2988,448968201553e7,3592277,0,0,0,0,0,1,1,0,0,0,0,0,1720,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,775.20996,88.21710321440816,25114.230945990807,0.31896478990394145
6436.0498,448968201553e7,3592281,0,0,0,0,0,1,1,0,0,0,0,0,1330,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,604.39001,63.65367740512004,18599.508373076646,0.3446115685609135
2549.1343,448968201553e7,3592282,0,0,0,0,0,1,1,0,0,0,0,0,510,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,231.76001,8.885597470012865,1885.0666407135568,0.3972157444071111
3923.7815,448968201553e7,3592278,0,0,0,0,0,1,1,0,0,0,0,0,800,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,363.54999,-34.32385091746978,2888.5177967419568,0.3571479696523506
11214.882,448968201553e7,3592280,0,0,0,0,0,1,1,0,0,0,0,0,2340,100,50,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1054.65,90.35443587433649,47206.332169887624,0.31899412632081675
4812.084,449901365029e7,80116852,0,0,1,0,0,0,0,0,0,0,1,0,960,100,33,1,2,0.14285715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1499.0601,-29.856826976400953,8908.425857293669,0.39355212833814845
11095.087,449901365029e7,80116853,0,0,1,0,0,0,0,0,0,0,1,0,2680,100,33,1,2,0.14285715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,4191.8501,115.04827542906882,109213.49259058054,0.4011299422192289
4343.4946,449901365029e7,80118483,0,0,0,1,0,0,0,0,0,0,1,0,1430,100,33,2,2,0.14285715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,406.66,-42.260256986841675,22474.267281042998,0.39152887843223166
1714.2858,45245361142e8,10463484,0,0,0,0,1,0,0,0,0,0,0,1,580,90,47,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-2.1560477294615383,1773.5692879510816,0.4438532659630796
3487.1001,4.5329060641799997e+018,5524331,0,0,0,0,0,1,0,1,0,0,0,0,2710,100,52,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,3412.77,-91.08183803793149,7816.886788166906,0.4538365975305599
791.25,454405298663e7,10462945,0,0,1,0,0,0,0,0,0,0,0,1,580,100,19,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,718.91998,-2.637507884265644,3959.1739808510497,0.4112385257877737
4003.4402,454531974447e7,3594118,0,0,0,0,1,0,1,0,0,0,0,0,3170,100,43,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,3921.1101,-84.60551383249872,21170.049074862993,0.430794149094702
6896.4502,455944938987e7,78136264,0,0,0,0,1,0,0,0,0,1,0,0,5520,100,40,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,6834.1201,719.6814421137051,56522.40304384875,0.5038782924141738
1428.5714,456003872847e7,78132939,0,0,0,0,0,1,0,0,0,1,0,0,460,100,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,28.919469998105498,1101.5941464228065,0.41094531222658315
306.63998,456519180839e7,42124329,1,0,0,0,0,0,0,0,1,0,0,0,210,90,33,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,227.31,4.134014288832235,866.2285505828936,0.40465306203309975
32783.633,456761651173e7,78134217,1,0,0,0,0,0,0,0,0,1,0,0,8530,100,30,1,2,0.14285715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,11153.07,677.5673251790877,433602.49006352725,0.43360169411306976
1183.2699,4.5728545145400003e+018,78134473,0,1,0,0,0,0,0,0,0,1,0,0,990,95,45,1,1,0.14285715,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1114.9399,34.922597250287176,1256.2510893513108,0.4130393285325629
3132.6729,457902886152e7,78133909,0,0,0,1,0,0,0,0,0,1,0,0,740,95,55,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,213.2,20.433213545588426,1997.5298136199608,0.40511860162671476
5047.8003,459600633693e7,10463009,0,0,0,1,0,0,0,0,0,0,0,1,4010,100,34,1,1,0.42857143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4970.4702,83.06230415014747,33373.834126308415,0.34314875778255083
857.14288,4.5966947010599997e+018,5514153,0,0,0,0,1,0,0,1,0,0,0,0,470,80,31,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,51.215131341515864,966.4671763708493,0.4391917824740042
650.58002,4.5982172778200003e+018,10462034,0,0,0,1,0,0,0,0,0,0,0,1,550,90,33,1,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,588.25,16.064693468826686,8272.153991059167,0.3776426057966617
1142.8572,460709430815e7,80118813,0,0,0,1,0,0,0,0,0,0,1,0,410,100,33,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,36.09704216886273,2624.2986982060256,0.41445783978274536
880.73004,460777940671e7,42124590,0,1,0,0,0,0,0,0,1,0,0,0,670,100,59,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,818.40002,28.028440925087025,1390.0293144198047,0.4309501194343173
2015.4493,461458072089e7,42125783,0,0,0,0,1,0,0,0,1,0,0,0,840,100,28,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,30.52336509626509,1236.2053073983498,0.5310490756800518
414.31998,46181416423e8,5520252,0,0,0,1,0,0,0,1,0,0,0,0,290,100,24,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,351.98999,39.30638512454033,1032.6185368474985,0.6230342135762595
2857.1428,462529411646e7,10463465,0,0,0,0,1,0,0,0,0,0,0,1,1170,100,23,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,-25.894759525499705,7287.727172548861,0.44609277182329515
5283.3779,463621598366e7,5522633,1,0,0,0,0,0,0,1,0,0,0,0,1870,100,42,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,923.20996,6.227404108979023,5271.613230078694,0.4420717976335247
2400.1501,464221649823e7,78134020,1,0,0,0,0,0,0,0,0,1,0,0,1890,100,36,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,2337.8201,-47.75389062369811,9661.123522506698,0.4024530190243975
714.28571,46434655753e8,5514281,0,0,0,0,1,0,0,1,0,0,0,0,1170,90,22,1,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,29.883271516481308,4314.101727853107,0.4829059193927316
1883.7532,464402212283e7,10463003,0,0,1,0,0,0,0,0,0,0,0,1,840,80,40,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,24.889924261758082,2148.5241294798375,0.4040000232298877
1428.5714,464680851223e7,3594446,0,1,0,0,0,0,1,0,0,0,0,0,1110,90,28,1,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,35.71067834536047,1274.0996148872118,0.6041757514085321
1584.6499,464826159461e7,42124883,0,0,0,0,1,0,0,0,1,0,0,0,1500,100,50,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1519.3199,12.312480015345194,2174.670341976402,0.5402089258164783
3288.9153,4.6672015068400005e+018,10463383,1,0,0,0,0,0,0,0,0,0,0,1,990,100,33,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,466.59,-38.283915712449684,2686.544601761517,0.3911368375403823
1623.6343,46692552844e8,78133411,0,0,0,0,1,0,0,0,0,1,0,0,450,90,35,1,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,213.26001,44.16424212370532,3585.683618424442,0.53671692649603
728.13995,467118632592e7,80118319,0,0,0,1,0,0,0,0,0,0,1,0,400,100,37,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,603.47998,43.126925640774154,8543.587586033365,0.4149897279105782
1238.3199,467547822733e7,10463909,0,0,1,0,0,0,0,0,0,0,0,1,210,100,44,1,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,275.98999,16.915993138017555,765.9435045489136,0.5364634915580117
1014.3114,467547822733e7,10463908,0,0,1,0,0,0,0,0,0,0,0,1,170,100,44,1,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,223.41,16.333480037364307,814.7494719282313,0.5325866960701795
2190.3015,467547822733e7,10463911,0,0,1,0,0,0,0,0,0,0,0,1,380,100,44,1,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,499.39999,37.824757341830086,2471.958503924987,0.49093115191915143
1182.3129,467547822733e7,10463910,0,0,1,0,0,0,0,0,0,0,0,1,200,100,44,1,1,0.14285715,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,262.84,17.897390053817105,969.9775263739157,0.5319551291059523
2201.24,468220778138e7,78133417,0,0,1,0,0,0,0,0,0,1,0,0,1680,100,56,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,2138.9099,40.476342545976834,10657.855572896153,0.3927349613886699
764.95721,471309979614e7,80115962,0,1,0,0,0,0,0,0,0,0,1,0,350,100,30,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,26.094920363851898,2843.9768320742874,0.4473763297261593
7724.0972,473035890391e7,10462416,0,0,1,0,0,0,0,0,0,0,0,1,2190,100,35,1,1,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,518.90997,35.956550305105345,34213.45627954565,0.4358110429166307
7142.8569,473166497887e7,10462934,0,1,0,0,0,0,0,0,0,0,0,1,4350,100,30,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,207.78773558031085,26543.533557162933,0.544667624470062
7142.8569,473166497887e7,10462935,0,1,0,0,0,0,0,0,0,0,0,1,3050,100,30,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,-6.3053618632945305,57372.67300790953,0.5258684475906941
7142.8569,473166497887e7,10462933,0,1,0,0,0,0,0,0,0,0,0,1,3690,100,30,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,86.31883244630386,29951.452228683695,0.538728451443009
6985.7144,473166497887e7,10462936,0,1,0,0,0,0,0,0,0,0,0,1,1630,100,30,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,-10.483170969091537,19964.24613549799,0.5090493266452182
2753.0229,4.7342824825999995e+018,10463384,1,0,0,0,0,0,0,0,0,0,0,1,550,100,50,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,259.22,37.6579680923493,2755.9735962667146,0.41511488762458526
839.82001,475144706846e7,10463300,1,0,0,0,0,0,0,0,0,0,0,1,400,100,48,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,468.16998,-8.092481249005345,661.3105748767571,0.4156186233266855
1424.75,475416346403e7,42123899,0,0,0,0,1,0,0,0,1,0,0,0,1280,100,43,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1362.42,39.118077990450104,2647.046055328409,0.608875846187496
2759.0601,475416346403e7,42123898,0,0,0,0,1,0,0,0,1,0,0,0,2590,100,43,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,2696.73,14.611997466261496,4221.9282185781485,0.5917143281987948
2828.5715,476710048653e7,10462849,0,0,0,1,0,0,0,0,0,0,0,1,660,100,29,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,10.166985591972596,1019.5168185370703,0.3266287598423711
1431.5977,476972562219e7,80117826,0,0,0,1,0,0,0,0,0,0,1,0,800,100,58,1,1,0.42857143,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,42.33769567896991,10889.544044352582,0.4049246684768303
1285.7142,477690249439e7,3590995,0,0,1,0,0,0,1,0,0,0,0,0,300,100,28,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,-2.7166799914753383,2293.236570133033,0.4694492045339564
