fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,fee,fc_admin,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
16110.96,2.2422923763299999e+018,78134337,0,0,0,1,0,0,0,0,0,1,0,0,3360,100,56,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,6366.2998,204.4790940799234,199988.59660820276,0.467862138839194
5168.5303,2.2422923763299999e+018,78134336,0,0,0,1,0,0,0,0,0,1,0,0,4120,100,56,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,5096.2002,-57.682808042174514,19097.64629455017,0.4202786947214205
1714.2858,224428968496e7,78133915,0,0,0,1,0,0,0,0,0,1,0,0,440,90,30,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,628.57141,-15.006039857367751,1189.3843955062803,0.4191390770196809
1714.2858,224428968496e7,78133916,0,0,0,1,0,0,0,0,0,1,0,0,670,90,30,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,957.14288,5.572238659114879,1009.9568551380833,0.4164107124546332
4599.4199,2.2531651963100001e+018,80118322,0,0,0,0,1,0,0,0,0,0,1,0,2670,100,42,1,2,0.14285715,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,3633.1299,13.834911167615621,3644.3730404817734,0.49298237401227235
1428.5714,226033801796e7,5522693,0,0,1,0,0,0,0,1,0,0,0,0,730,100,35,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1042.8572,-11.339055859698401,2278.920752657122,0.5057454058417143
744.73004,2.2658685015900001e+018,80118351,0,0,0,0,1,0,0,0,0,0,1,0,560,100,22,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,662.40002,-49.56671893437021,353.750923686149,0.49755005175852696
1686.8199,227029989048e7,42126604,0,0,0,0,0,1,0,0,1,0,0,0,1430,50,38,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1621.49,-32.76265273658765,1385.4344985052398,0.3819881593890946
1714.2858,2.2776364960300001e+018,3592240,0,0,0,0,0,1,1,0,0,0,0,0,880,70,38,1,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1257.1428,-15.148139499554837,356.1462393468246,0.4047256558119548
1714.2858,2.2776364960300001e+018,3592241,0,0,0,0,0,1,1,0,0,0,0,0,960,70,38,1,1,0.42857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1371.4286,-20.943938044685968,365.9166679046052,0.40537210582137456
2857.1428,227794501918e7,42124106,1,0,0,0,0,0,0,0,1,0,0,0,950,100,50,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1357.1428,3.7957485700821225,1561.2390224056237,0.44128482498321214
1142.8572,22809425834e8,78134166,0,0,0,0,1,0,0,0,0,1,0,0,440,100,28,2,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,628.57141,-29.549811105156387,870.0137670851877,0.47564073867444695
2300.8999,2.2954612246300001e+018,3591983,1,0,0,0,0,0,1,0,0,0,0,0,1530,50,78,2,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2176.24,-12.493013797366851,5650.592413651302,0.5129543042449416
624.03998,231620661443e7,42125366,1,0,0,0,0,0,0,0,1,0,0,0,340,70,65,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,499.38,-21.62606618076303,843.4740687219462,0.46087825790615866
3909.8687,232183317249e7,3586601,0,1,0,0,0,0,1,0,0,0,0,0,1140,100,42,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1898.6814,23.670790912987812,3480.4725100355668,0.5551941827476653
592.41003,232630070323e7,78134585,0,0,0,0,0,1,0,0,0,1,0,0,510,90,45,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,527.08002,3.186921761852883,491.9134709084336,0.3838425620214389
2343.7654000000002,233431322756e7,80117960,0,0,1,0,0,0,0,0,0,0,1,0,810,90,65,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1540.9928,-17.809114419261135,433.93929680336123,0.46495383136545004
1879.7749,233431322756e7,80117961,0,0,1,0,0,0,0,0,0,0,1,0,730,90,65,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1217.7072,-24.174225293488618,825.5599743515684,0.459258404588332
990.92999,234249255965e7,42125105,0,0,1,0,0,0,0,0,1,0,0,0,660,100,32,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,803.94,-24.653146626673898,461.3517394450555,0.37953826427099996
5185.7144,2.3483653788199997e+018,78133357,0,0,0,1,0,0,0,0,0,1,0,0,1210,100,30,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1728.5714,-3.345378911165597,3160.599827312413,0.37369306355640947
1914.0199,234910066975e7,80117975,0,0,1,0,0,0,0,0,0,0,1,0,1500,100,23,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1847.6899,-35.23362721140184,2135.5338589007824,0.43346252671580665
722.89001,234966852607e7,42123880,0,0,0,0,1,0,0,0,1,0,0,0,530,100,28,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,657.56,-34.295117108510766,579.5423291208645,0.5975340674379307
1020.65,234966852607e7,42123879,0,0,0,0,1,0,0,0,1,0,0,0,770,100,28,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,955.32001,-36.674588389517204,891.3938430026815,0.5899593898782134
636.04004,234966852607e7,42123881,0,0,0,0,1,0,0,0,1,0,0,0,460,100,28,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,570.71002,-32.87031314468649,1701.834293328615,0.5788899030746453
714.28571,2.3669941351800003e+018,80117832,0,0,0,1,0,0,0,0,0,0,1,0,720,100,29,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1028.5714,-13.692351259301507,674.5305649690556,0.4028025541885802
1142.8572,2.3669941351800003e+018,80118559,1,0,0,0,0,0,0,0,0,0,1,0,1310,80,29,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1871.4286,-10.8470764963576,2867.4282791329347,0.42780767178805146
1714.2858,2.3825653914599997e+018,78133065,0,0,1,0,0,0,0,0,0,1,0,0,510,100,21,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,728.57141,1.522315728940307,749.7785392882801,0.4230926566920514
1323.49,24009265432e8,78133331,0,0,1,0,0,0,0,0,0,1,0,0,1060,100,56,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1765.4457,5.221755688389518,1032.5754799396823,0.4129176498425057
3306.2129,240122570713e7,5514354,0,1,0,0,0,0,0,1,0,0,0,0,1590,100,28,1,2,0.42857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2648.1685,-7.4921978676490895,4114.465490374041,0.4049546317449878
3329.9028,240122570713e7,5514355,0,1,0,0,0,0,0,1,0,0,0,0,1690,100,28,1,2,0.42857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2814.7158,-12.909283008213594,2745.3233200872555,0.4079798687904049
3310.9529000000002,240122570713e7,5514353,0,1,0,0,0,0,0,1,0,0,0,0,1610,100,28,1,2,0.42857143,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2681.48,-13.978434281940496,1787.6401845118462,0.40672081253059944
4436.3799,240480902745e7,78133425,0,0,0,0,1,0,0,0,0,1,0,0,3840,100,48,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,4374.0498,-80.31282237326835,4525.360628901695,0.4756274194345497
4817.5996,241708496184e7,42123753,1,0,0,0,0,0,0,0,1,0,0,0,1380,100,49,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,2618.2986,2.1588229977464257,1136.892013200094,0.4540307316011528
4745.7891,241708496184e7,42123752,1,0,0,0,0,0,0,0,1,0,0,0,1270,100,49,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,2409.5657,-5.24791139828272,2758.6080352434965,0.4586022874117575
5957.7114,241708496184e7,42123754,1,0,0,0,0,0,0,0,1,0,0,0,2010,100,49,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,3813.5886,-0.23885022573394185,7453.076606079217,0.49837268825822145
8599.6182,241708496184e7,42123751,1,0,0,0,0,0,0,0,1,0,0,0,2970,100,49,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,5634.9971,13.09583974958951,15269.162171171803,0.47090443636441415
2857.1428,242301829763e7,3594266,0,0,0,0,0,1,1,0,0,0,0,0,1090,80,44,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1557.1428,-22.911774523011704,673.4256252767368,0.4468021505355522
2711.8801,2.4244950711800003e+018,5522647,1,0,0,0,0,0,0,1,0,0,0,0,2630,50,57,1,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2643.55,-2.9918634757952858,2938.185405462451,0.5277558419258722
1769.8743,243149407256e7,5514225,0,0,1,0,0,0,0,1,0,0,0,0,730,50,53,1,1,0.2857143,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1392.3572,-0.28704497725271483,741.5186357040061,0.5528757167312603
1428.5714,243284464399e7,10463896,0,1,0,0,0,0,0,0,0,0,0,1,530,90,45,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,757.14288,4.382011652996,2147.759428283352,0.40043113784679346
2857.1428,245165465281e7,78134895,0,0,1,0,0,0,0,0,0,1,0,0,2710,50,40,1,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,3871.4285,31.551443916252666,3574.7241229766296,0.47652847451724534
2857.1428,245165465281e7,78134896,0,0,1,0,0,0,0,0,0,1,0,0,880,50,40,1,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1257.1428,-21.53522252999542,1164.5145228646043,0.4668257094972119
2857.1428,245165465281e7,78134915,0,0,0,1,0,0,0,0,0,1,0,0,880,50,40,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1257.1428,-19.42601020828597,2761.007552329474,0.4717111407734133
2857.1428,245165465281e7,78134914,0,0,0,1,0,0,0,0,0,1,0,0,780,50,40,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1114.2858,-15.481597417737543,1581.284968237927,0.4760913451454575
2857.1428,245165465281e7,78134916,0,0,0,1,0,0,0,0,0,1,0,0,2710,50,40,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,3871.4285,-15.769509968531484,12091.208836832542,0.47759113415050286
2e3,245758153739e7,10463983,0,0,1,0,0,0,0,0,0,0,0,1,1040,80,27,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1485.7142,-38.72039162682845,2035.8846482394379,0.4202933842945394
1142.8572,246075058211e7,78134847,0,1,0,0,0,0,0,0,0,1,0,0,480,100,48,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,685.71429,0.9787720567242496,332.8510657769475,0.4173455147997791
2571.4285,2.4654306900999997e+018,80119001,0,0,0,0,1,0,0,0,0,0,1,0,600,100,52,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,857.14288,-24.301137387229357,299.49536287461115,0.47977339721749906
9418.8398,24817704558e8,42125489,0,1,0,0,0,0,0,0,1,0,0,0,7580,100,38,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,9356.5098,-22.841360059850736,139748.77893851112,0.4203076702223798
13157.212,24865065058e8,78134371,0,0,0,0,1,0,0,0,0,1,0,0,6100,100,35,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,10380.596,-328.0354941194195,316063.69280790264,0.4454117698844994
7077.9702,249677893933e7,5520272,0,0,0,0,1,0,0,1,0,0,0,0,4560,100,72,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,6913.3101,-72.69582622662595,8973.757130564685,0.38271277694069067
6150.77,251589134204e7,3593891,0,0,0,0,1,0,1,0,0,0,0,0,4930,100,45,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,6085.4399,-90.50115756011058,22560.666137900593,0.4749868055047706
3023.5,253085124776e7,80116740,0,0,0,0,1,0,0,0,0,0,1,0,2720,100,53,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,2951.1699,6.135074218149894,6790.193674058545,0.47088775671248856
2691.02,253085124776e7,80118814,0,0,0,1,0,0,0,0,0,0,1,0,2100,100,53,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2618.6899,-18.648022438680755,2134.8056179234445,0.4013322487932738
2162.9514,254312900339e7,80116742,0,0,0,0,1,0,0,0,0,0,1,0,480,100,52,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1317.7643,-51.65996609063456,2331.791751815903,0.5134438941659917
259.23999,255418320407e7,3594332,0,0,1,0,0,0,1,0,0,0,0,0,180,100,31,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,193.91,-12.653885173617635,2636.0224497030977,0.5159945223929328
4090.3499,256399737161e7,42124270,0,0,0,0,1,0,0,0,1,0,0,0,3250,100,76,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,3778.7,11.366118426928974,8557.268400673534,0.5613272022376233
4454.3301,256399737161e7,42124269,0,0,0,0,1,0,0,0,1,0,0,0,3520,100,76,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,4142.6802,-15.812156506604955,12752.487454985374,0.5658093115331985
9979.2861,256434270351e7,10463263,0,0,0,0,0,1,0,0,0,0,0,1,3160,100,45,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8634.626,42.482296081009906,22589.257846457804,0.38148021148608224
3857.9028,256974713069e7,78134892,0,0,1,0,0,0,0,0,0,1,0,0,1830,100,50,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,3490.3857,12.212301245315375,976.4934931990956,0.41671004532875566
1829.48,2.5809825576999997e+018,42123780,0,1,0,0,0,0,0,0,1,0,0,0,1640,100,42,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1737.15,-8.255764794028542,940.4525834941569,0.4032178876721392
1654.0599,258604417457e7,42125784,0,0,0,0,1,0,0,0,1,0,0,0,1540,100,30,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1571.73,-34.220959656599305,1189.8540208588279,0.5857640669389864
1445.7999,259821028503e7,78134506,0,0,1,0,0,0,0,0,0,1,0,0,1100,100,25,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1363.47,-37.72237843410052,1099.0265217483295,0.43795023575627523
1428.5714,2.6156850095399997e+018,3592027,1,0,0,0,0,0,1,0,0,0,0,0,380,90,55,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,542.85712,-17.216257002843136,495.533734627178,0.5104559332840822
1577.85,262652186935e7,10463458,0,0,0,1,0,0,0,0,0,0,0,1,1260,100,45,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1390.86,-10.614701018529965,2022.324699310947,0.3049487947167909
2852.3486,264525898193e7,5524607,0,0,0,0,0,1,0,1,0,0,0,0,910,100,58,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1508.59,-12.150829520081587,1428.3636443520597,0.48718754189049907
2845.4685,264525898193e7,5524608,0,0,0,0,0,1,0,1,0,0,0,0,880,100,58,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1458.8529,-10.597214418726079,1753.0643684333033,0.49271253699461137
2370.02,266939224101e7,78134096,0,0,1,0,0,0,0,0,0,1,0,0,2290,60,50,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,2307.6899,17.025806221966906,2755.110343760774,0.38350503590945645
3297.1301,266939224101e7,78134094,0,0,1,0,0,0,0,0,0,1,0,0,3210,60,50,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,3234.8,23.434091408098737,10469.952429297435,0.38958815063042856
2672.3401,266939224101e7,78134095,0,0,1,0,0,0,0,0,0,1,0,0,2590,60,50,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,2610.01,33.39511696295876,3963.0924534452756,0.37694926166033466
1275.0499,2.6814772343800003e+018,3592078,0,1,0,0,0,0,1,0,0,0,0,0,940,100,48,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1162.72,-6.155727166452739,945.4590404450638,0.6035938049718146
3701.957,2.7058856331000003e+018,42123840,0,0,0,1,0,0,0,0,1,0,0,0,1060,80,26,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2981.0557,-29.377742019484803,1151.988930916909,0.3662663612488933
3323.8301,270836469213e7,5522609,0,0,0,0,1,0,0,1,0,0,0,0,2290,100,27,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,3074.51,-17.33036773524399,6343.426051739353,0.3887971166934942
1428.5714,271140591059e7,78133281,0,1,0,0,0,0,0,0,0,1,0,0,1800,80,19,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,2571.4285,-19.241841783525274,1719.378426359344,0.42329301499702976
12815.548,271943523199e7,42125764,0,0,0,1,0,0,0,0,1,0,0,0,4400,100,58,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,8370.8242,218.85354668182703,193523.47013488974,0.5076429489106851
14580.123,271943523199e7,42125763,0,0,0,1,0,0,0,0,1,0,0,0,5040,100,58,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,9588.4004,440.3710430795087,102620.31343331415,0.5153437089656394
