NombrePignorante,fc_trans,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,num_arms,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_2,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
678067521288e5,8328.9535,78133135.5,0,0,0,1,0,0,0,0,0,1,0,0,2620,100,46,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0.022767366340404414,6.347976042925033e-4,0.48037360925524614
105564555422e6,5535.6201,3594110,0,0,0,0,1,0,1,0,0,0,0,0,4420,100,43,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.008680715614294041,0.0017458618637197685,0.5014610679915813
108834622252e6,1026.76,78135058,0,1,0,0,0,0,0,0,0,1,0,0,770,100,66,1,0.5714286,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0.014179698515096685,3.7712921676492055e-4,0.5466079537922276
20099711278e7,2136.9392,80115935,0,1,0,0,0,0,0,0,0,0,1,0,990,100,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.010525006689045045,2.5239695588245457e-4,0.5067513195991057
257693130894e6,2474.7234,78136163,0,0,0,1,0,0,0,0,0,1,0,0,2013.3333333333333,100,52,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0.019735726290259915,3.022829364579486e-4,0.5526900978322151
279650694577e6,11634.73,42123832,0,0,0,1,0,0,0,0,1,0,0,0,10610,100,41,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0.020872366430153295,1.6499451385167e-4,0.44971913111552775
375459713954e6,8571.4287,10464022,0,1,0,0,0,0,0,0,0,0,0,1,6820,90,28,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.008734196451813324,9.305073469361093e-4,0.4253663422745879
416150571789e6,3230.8748,3595418,0,0,1,0,0,0,1,0,0,0,0,0,1430,100,41,1,0.42857143,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.006478821663450005,5.467847202984084e-4,0.547139378667701
440605693847e6,4327.3301,5521309,0,0,0,0,1,0,0,1,0,0,0,0,3460,100,57,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0.02232662753807862,5.262294212407274e-4,0.5827686840059231
51904711311e7,5714.2856,3594339,0,0,1,0,0,0,1,0,0,0,0,0,3830,100,61,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,-0.013481497563249224,2.533687762620401e-4,0.5581788387100299
551289390979e6,1e3,10462031,0,0,0,1,0,0,0,0,0,0,0,1,470,90,43,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0.048818886723159635,0.001698095929468643,0.4382569525382628
577427621028e6,15587.254,80116973,1,0,0,0,0,0,0,0,0,0,1,0,5230,100,76,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,-0.0014943332938898036,9.64422205697534e-5,0.5029904902806823
5.9722933808700006e+017,186.02,78132864,0,0,1,0,0,0,0,0,0,1,0,0,100,100,47,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.02344801998966142,5.113353717721401e-4,0.5710818750932618
633600864964e6,544.78003,80116864,0,0,1,0,0,0,0,0,0,0,1,0,450,60,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.008069566970460705,0.0010305330371259268,0.5443280563244183
696613641896e6,2254.47,10462517,0,0,0,0,1,0,0,0,0,0,0,1,2080,70,40,2,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0.016276316386695234,3.5432595185153754e-4,0.45822484465384244
7.7810698620899994e+017,426.43997,80117802,0,0,1,0,0,0,0,0,0,0,1,0,350,90,44,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0.01617406629595028,0.0015683253278102785,0.5756534541312788
8.3338083027299994e+017,1595.9814,10463967,1,0,0,0,0,0,0,0,0,0,0,1,480,100,25,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0.009874456401777743,2.968134815802792e-4,0.4420432298734483
839055596248e6,961.23004,10463090,0,0,0,1,0,0,0,0,0,0,0,1,770,100,39,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.041248762719951385,8.988782105971489e-4,0.4195607431779713
8.4906069574300006e+017,5267.6514,80117221,0,0,1,0,0,0,0,0,0,0,1,0,1300,90,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.009128175886073326,0.001163199809555667,0.5322008645803648
912419456668e6,2000.73,78133860,0,0,1,0,0,0,0,0,0,1,0,0,1490,90,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0.005854140726482328,3.2721386352776766e-4,0.5311956301832447
9.4061869508899994e+017,4626.0542,78132907,0,0,0,0,1,0,0,0,0,1,0,0,1110,90,25,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.012866441395738037,1.8225782953207358e-4,0.565582777148623
9.8685265299299994e+017,605.12921,80116800,1,0,0,0,0,0,0,0,0,0,1,0,280,100,38,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.0029869062317773518,3.607507496144436e-4,0.5015850652404529
104087932704e7,2817.0571,78133128,0,0,0,1,0,0,0,0,0,1,0,0,1040,100,38,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0267027857562575,0.0011016706205522252,0.5375033679382996
118131125952e7,2261.72,78133130,0,0,0,1,0,0,0,0,0,1,0,0,1770,100,30,2,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.0322728167356679,4.2719851973822473e-4,0.5595441262305543
1.1891089786499999e+018,13112.63,78135036,0,1,0,0,0,0,0,0,0,1,0,0,6310,100,42,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.009577381000102537,8.421087715541267e-4,0.479590693498634
121525657072e7,7130.922032222223,3591025,0,0,0,0,0,1,1,0,0,0,0,0,1634.4444444444443,100,38,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.015731476404340448,0.0030518962990230877,0.5294809019381937
1.2230324339699999e+018,1346.7999,3594016,1,0,0,0,0,0,1,0,0,0,0,0,850,100,61,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.025540470117579307,0.0011842721585518976,0.4787841544426839
1.2601310811900001e+018,17142.857,5523031,0,0,1,0,0,0,0,1,0,0,0,0,4230,50,31,1,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0.014225781722888778,2.2677341374198912e-4,0.5184479647927521
1.2607134339100001e+018,3110.5666666666666,10463519,0,1,0,0,0,0,0,0,0,0,0,1,2350,100,41,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.01154019876917062,2.3568468203282442e-4,0.432658007932981
128530882708e7,1016.67,5514244,0,0,0,1,0,0,0,1,0,0,0,0,600,100,26,1,0.14285715,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.028684156352270933,3.757543587678252e-4,0.6450207685698128
1.3234040162499999e+018,1140.6899,80117894,0,0,0,0,0,1,0,0,0,0,1,0,840,100,60,1,0.85714287,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0.016258232339021853,2.6004178021398947e-4,0.5178155092835097
135708028154e7,2714.2856,78134806,0,0,0,0,0,1,0,0,0,1,0,0,1460,60,21,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0.010582930700300126,6.032856715265896e-4,0.5281721268518587
13593334516e8,3426.4998,5522767,0,0,0,0,0,1,0,1,0,0,0,0,2210,100,32,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0.02876583876113703,0.0015653578444836955,0.6000800370724074
1.3719260740700001e+018,2957.1428,10463847,0,0,0,1,0,0,0,0,0,0,0,1,690,100,19,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.020463847702797338,2.211777190355218e-4,0.43591793648024535
144219728146e7,1999.9999666666665,78136093,1,0,0,0,0,0,0,0,0,1,0,0,523.3333333333334,80,30,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.023868788900704114,5.164440404233592e-4,0.5651931886999254
144406324868e7,5164.2856,5520140.5,0,0,0,0,1,0,0,1,0,0,0,0,1205,100,25,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.01922206128508008,4.512533270123142e-4,0.5491613430256643
1.4791187804899999e+018,496.56998,3595238,0,1,0,0,0,0,1,0,0,0,0,0,350,75,58,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0.0058714878115756885,3.344493876363039e-4,0.5260374756803686
15252658004e8,1488.23,80116006,0,1,0,0,0,0,0,0,0,0,1,0,1160,100,33,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.016382382607119373,5.569745252093087e-4,0.5765854314011397
1.5319652197299999e+018,428.57144,42123994,0,1,0,0,0,0,0,0,1,0,0,0,920,100,67,1,0.2857143,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.01859706938939135,3.0358587876705445e-4,0.5033697471863467
1.5321749075900001e+018,2189.4514,3594047,0,0,1,0,0,0,1,0,0,0,0,0,380,100,45,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.02388477236044064,0.001785317573727441,0.6007718114831765
1.5369217118499999e+018,1428.5714,80119008,0,0,0,0,1,0,0,0,0,0,1,0,780,50,32,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.009625474943193045,0.0016152840048636367,0.5480526503915313
166209857346e7,6044.8101,80118659,0,0,0,1,0,0,0,0,0,0,1,0,4820,100,51,1,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.029265310872184296,0.0010803180397326324,0.4802752918591013
170316050112e7,836.42999,80117891,0,0,0,0,0,1,0,0,0,0,1,0,620,80,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0.03534906438194032,0.0018231676662650315,0.4958710925825367
170345522334e7,4943.3179,42126040,0,0,0,1,0,0,0,0,1,0,0,0,2180,90,59,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.035192195645737646,7.556618223236749e-4,0.5081940521456223
1.7102291341699999e+018,601.44,3594035,0,1,0,0,0,0,1,0,0,0,0,0,450,100,39,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0.017973564671641348,9.868825325504364e-4,0.5419378689481623
172355209478e7,1925.0199,10462503,0,0,0,0,1,0,0,0,0,0,0,1,1500,90,31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.020826556043527008,6.114185094081609e-4,0.4194854856414327
172860827938e7,6557.1431,3591951,0,0,0,0,1,0,1,0,0,0,0,0,1530,100,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0.015722669527789248,0.003039882611524611,0.4765695396667433
1.7687798844099999e+018,605.45001,10463945,0,0,0,0,1,0,0,0,0,0,0,1,440,100,60,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0.02264584783940132,2.3889808084624244e-4,0.44381707048466595
178157541616e7,1706.7,3591713,0,0,0,1,0,0,1,0,0,0,0,0,1400,80,40,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.02622958536452642,0.0013793597036711584,0.511044426620526
1.8072350479900001e+018,6907,42124525,0,1,0,0,0,0,0,0,1,0,0,0,5440,80,52,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0.011418409790121835,2.9396366407494874e-4,0.45005103930732704
183506956614e7,2203.4092,42125198,0,0,0,0,0,1,0,0,1,0,0,0,980,50,26,1,0.14285715,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.013437079829148853,5.778739699657566e-4,0.5211029166358041
1.8650617238099999e+018,2286.8201,80117064,0,0,0,1,0,0,0,0,0,0,1,0,2e3,90,30,1,0.2857143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0.01813366427473199,3.713207701767966e-4,0.544782463564593
186979971592e7,7440.44505,80118329.5,0,0,0,0,1,0,0,0,0,0,1,0,6010,60,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.007544058578607396,4.364850062942936e-4,0.47483437414154434
1.8730034236099999e+018,1870,80117063,0,0,0,1,0,0,0,0,0,0,1,0,1490,100,47,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0.011908954520417857,0.00068362950067567675,0.5519280985293659
1.8837120998099999e+018,2301.0015,78134431,1,0,0,0,0,0,0,0,0,1,0,0,630,75,30,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.009611933944743604,8.694571828651883e-4,0.5565121472308907
196049422622e7,688.72003,3594037,0,1,0,0,0,0,1,0,0,0,0,0,620,90,22,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.008762798923302716,5.000295710291509e-4,0.5631190216864997
197665121186e7,4285.7144,78135047,0,1,0,0,0,0,0,0,0,1,0,0,2220,50,64,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0.005952268857501425,1.1788254947064003e-4,0.49732218265039063
2.0072600557500001e+018,15076.219,3591861,0,1,0,0,0,0,1,0,0,0,0,0,3800,100,46,1,0.85714287,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0.018950775436538815,0.0016888825066371904,0.4899613090628092
2.0110023277900001e+018,1714.2858,42126557,0,0,0,1,0,0,0,0,1,0,0,0,710,100,23,1,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.021274507933413813,3.272074210937903e-4,0.5403843720263464
2.0212437426899999e+018,3228.53,5522907,0,0,0,1,0,0,0,1,0,0,0,0,2080,100,34,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.02825163751311199,6.755577364743634e-4,0.6000402326541284
2.0584489579299999e+018,7142.8569,10463084,0,0,0,1,0,0,0,0,0,0,0,1,2440,50,64,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.01982966732952305,2.389628455654679e-4,0.38523730996498484
206670398362e7,17077.916,3595969,0,0,0,0,0,1,1,0,0,0,0,0,5070,100,36,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.012435014411247725,3.837454783030233e-4,0.45813801477704386
2.0760217452099999e+018,2977.48,5521293,0,0,0,1,0,0,0,1,0,0,0,0,1930,100,39,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0.04773783184072921,0.0014816753298909412,0.6241838217768911
207662632784e7,6219.0475,42123819,0,0,1,0,0,0,0,0,1,0,0,0,2003.3333333333333,95,45,1,0.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0.02249042448989954,8.916301487903234e-4,0.5375066096139568
207668056322e7,1956.76,5520226,0,0,1,0,0,0,0,1,0,0,0,0,1390,80,23,1,0.71428573,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.013191591833314338,8.733459660491749e-4,0.623752572118972
209140039798e7,842.03003,42125852,0,1,0,0,0,0,0,0,1,0,0,0,760,100,29,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0.017646555509437355,3.9606755502670033e-4,0.5657642237514288
2.1008926296899999e+018,3857.1428,80118391,1,0,0,0,0,0,0,0,0,0,1,0,2030,60,58,1,0.5714286,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.017755133949128317,1.277147222140232e-4,0.5213684954768778
210448209492e7,985.71429,78132918,0,0,0,0,1,0,0,0,0,1,0,0,230,100,37,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.025371058565906542,0.00127119042976655,0.5465338484915704
210885343704e7,3353.8801,80117903,0,0,0,0,0,1,0,0,0,0,1,0,2650,100,36,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0.004063855938259987,3.300649425061862e-4,0.5172194276113784
21607785087e8,771.42859,42124946,1,0,0,0,0,0,0,0,1,0,0,0,180,70,32,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0.018352982460760933,0.001166845787281034,0.6070541388315076
2.1644991791699999e+018,9085.7139,5523032,0,0,1,0,0,0,0,1,0,0,0,0,2120,50,31,1,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0.023815450970246062,5.296898871706918e-4,0.5151209545074982
21783492639e8,2049.3657,3595960,0,0,0,0,0,1,1,0,0,0,0,0,1130,100,19,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0.0017587047810717078,0.001115765552017524,0.5009629208484092
221174675928e7,2026.39,78134421,1,0,0,0,0,0,0,0,0,1,0,0,1620,100,41,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0074747653277742404,1.5521495760810125e-4,0.5488349024071827
2.2422923763299999e+018,11798.2201,78134337,0,0,0,1,0,0,0,0,0,1,0,0,3473.3333333333335,100,56,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.032644537789837884,3.4647590959552873e-4,0.45851769055559016
2.2658685015900001e+018,744.73004,80118351,0,0,0,0,1,0,0,0,0,0,1,0,560,100,22,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0.013299901470735974,8.093987151562173e-4,0.5849114755803181
231620661443e7,624.03998,42125366,1,0,0,0,0,0,0,0,1,0,0,0,340,70,65,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.015141167769223987,6.33798410187416e-4,0.5677070642766455
234966852607e7,793.19335,42123880,0,0,0,0,1,0,0,0,1,0,0,0,586.6666666666666,100,28,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.016419013520013053,5.951521232744621e-4,0.5798159723844803
2.3669941351800003e+018,714.28571,80117832,0,0,0,1,0,0,0,0,0,0,1,0,720,100,29,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.017027550341564158,7.319972621229706e-4,0.5782820363246477
243284464399e7,1428.5714,10463896,0,1,0,0,0,0,0,0,0,0,0,1,530,90,45,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.024104454293053308,0.0011261292102291071,0.4069038080669509
245758153739e7,2e3,10463983,0,0,1,0,0,0,0,0,0,0,0,1,1040,80,27,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.0027157034664679184,1.8544890983726765e-4,0.4573490181727869
2.4654306900999997e+018,2571.4285,80119001,0,0,0,0,1,0,0,0,0,0,1,0,600,100,52,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.022485571602244157,0.001379173262535166,0.5074857880488036
24865065058e8,13157.212,78134371,0,0,0,0,1,0,0,0,0,1,0,0,6100,100,35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,-0.00258224303816077,5.510421264935971e-4,0.4932125974550177
255418320407e7,259.23999,3594332,0,0,1,0,0,0,1,0,0,0,0,0,180,100,31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,-0.00566633239481525,0.002234525557975514,0.6384157169357897
